Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SRR30861169	SRR30861170	SRR30861171	SRR30861166	SRR30861167	SRR30861168	external_gene_name	gene_biotype
ENSG00000275835	362.2727709	0.093715543	0.318018845	0.294685501	0.76823414	0.928350612	403.7721649	350.4668112	377.371175	203.4128961	418.2450076	420.3685703	TUBGCP5	protein_coding
ENSG00000275854	11.12314955	0.329376402	1.329998386	0.247651731	0.804403882	0.942726718	14.50678437	4.924592195	16.93332195	0	15.15723697	15.21696182		lncRNA
ENSG00000275857	6.720326434	-0.639115422	1.583604348	-0.403582766	0.686519561	0.894494784	7.253392185	13.13224585	7.25713798	0	6.157627518	6.521555067		lncRNA
ENSG00000275910	6.038079087	-0.484807876	1.670863385	-0.290154108	0.771698343	0.930097912	10.15474906	4.924592195	10.64380237	0	6.157627518	4.347703378		lncRNA
ENSG00000275939	9.375710715	0.206118736	1.636197755	0.12597422	0.899752332	0.970860075	3.384916353	2.462296098	5.321901185	40.68257922	3.315645587	1.086925844		misc_RNA
ENSG00000275964	12.09050471	-0.735695557	1.249994909	-0.588558843	0.55615725	0.823258718	14.99034385	21.33989951	14.03046676	0	8.052282139	14.13003598		lncRNA
ENSG00000276007	9.818189048	0.551576561	1.360824437	0.405325291	0.685238418	0.893858158	9.187630101	7.386888293	11.61142077	0	12.78891869	17.93427643		lncRNA
ENSG00000276012	6.869980981	3.266620152	1.699894883	1.921660089	0.054648542	0.205450494	0.967118958	0.820765366	2.419045993	0	19.89387352	17.11908205		lncRNA
ENSG00000276045	263.4152986	-0.542183424	0.358903948	-1.51066442	0.130873972	0.367459627	278.0467004	343.9006883	253.5160201	325.4606338	182.8341709	196.7335778	ORAI1	protein_coding
ENSG00000276058	7.789087176	-0.093366388	1.498385242	-0.062311337	0.9503149	0.987982491	13.05610593	6.566122927	10.64380237	0	9.94693676	6.521555067	STMN1P1	processed_pseudogene
ENSG00000276115	29.73167135	-0.069674442	0.849021331	-0.082064419	0.934595488	0.983435436	38.68475832	29.54755317	38.22092669	0	35.52477414	36.41201579		lncRNA
ENSG00000276148	6.432034781	0.146594295	1.611200995	0.090984486	0.927504918	0.980466987	8.220511143	6.566122927	7.740947178	0	8.999609449	7.065017989		lncRNA
ENSG00000276168	164155.5678	0.203718007	1.135674636	0.179380608	0.857638857	0.95830707	135119.5745	257987.0736	53563.00019	405727.3626	86170.31315	46366.08267	RN7SL1	misc_RNA
ENSG00000276216	45.54511589	0.531519885	0.773777192	0.686915937	0.492135703	0.78244347	37.23407988	32.00984927	22.25522314	122.0477377	31.7354649	27.98834049		lncRNA
ENSG00000276248	72.60942066	-0.185075788	0.625887062	-0.295701572	0.767457996	0.928350612	92.84341996	62.37816781	108.8570697	0	91.41708546	80.16078103		lncRNA
ENSG00000276255	12.03235983	-1.100453721	1.254850931	-0.87695972	0.380508517	0.693299816	22.72729551	19.69836878	14.03046676	0	5.683963863	10.05406406	LINC02809	lncRNA
ENSG00000276291	8.219287847	4.439078163	2.122573524	2.091366029	0.036495265	0.152318126	0.967118958	0	0.483809199	40.68257922	4.736636552	2.44558315	FRG1HP	transcribed_unprocessed_pseudogene
ENSG00000276334	49.97548552	0.432348602	0.649172021	0.666000055	0.505411065	0.791659968	51.25730477	32.83061463	53.70282105	40.68257922	55.89231132	65.48728213		lncRNA
ENSG00000276337	48.20201904	0.873878673	0.725832189	1.203967923	0.228601977	0.519501305	30.46424718	18.87760341	35.3180715	122.0477377	43.10339263	39.40106186		lncRNA
ENSG00000276368	683.804897	-0.509777904	0.770377603	-0.66172472	0.508147659	0.793511753	521.2771183	1318.149178	395.7559245	976.3819013	503.5044655	387.760795	H2AC14	protein_coding
ENSG00000276386	28.30411631	3.394184238	0.868989351	3.905898541	9.39E-05	0.001207376	6.769832706	4.924592195	5.321901185	40.68257922	59.68162056	52.44417199	CNTNAP3P2	transcribed_unprocessed_pseudogene
ENSG00000276410	1160.608267	-0.684360072	0.903495702	-0.757458027	0.448775503	0.751392763	1311.896866	2269.416237	624.5976755	1545.93801	806.6492048	405.1516085	H2BC3	protein_coding
ENSG00000276509	6.034434683	0.308425707	1.739047431	0.177353246	0.859230929	0.958750705	3.868475832	12.31148049	1.935236795	0	11.84159138	6.249823606		lncRNA
ENSG00000276517	87.14475115	0.485851195	0.528025496	0.920128287	0.357505724	0.670900925	60.92849435	53.34974878	101.5999317	81.36515844	115.5739319	110.0512418		lncRNA
ENSG00000276545	13.11885979	-0.063118568	1.319313164	-0.047841991	0.961842171	0.991751288	12.08898697	4.924592195	10.64380237	40.68257922	5.210300207	5.162897761	PCDHGB9P	unprocessed_pseudogene
ENSG00000276547	8.784819646	-1.542531846	1.428075374	-1.080147361	0.280076564	0.585135735	12.08898697	17.23607268	13.54665756	0	3.315645587	6.521555067	PCDHGB5	protein_coding
ENSG00000276564	69.74088767	0.363953005	0.647166648	0.562379113	0.573857747	0.835312432	95.26121736	42.67979902	87.08565576	0	99.94303125	93.47562262		lncRNA
ENSG00000276644	9.492965355	-5.573568947	1.692918176	-3.2922849	0.000993769	0.008857531	21.27661707	11.49071512	24.19045993	0	0	0	DACH1	protein_coding
ENSG00000276645	11.37244506	0.218583854	1.429987043	0.152857227	0.878510868	0.965140257	8.704070622	6.566122927	4.354282788	40.68257922	5.210300207	2.717314611	Metazoa_SRP	misc_RNA
ENSG00000276651	12.47109624	-0.577617452	1.226906029	-0.470791925	0.637789331	0.871344314	15.47390333	22.16066488	12.57903917	0	11.84159138	12.77137867		lncRNA
ENSG00000276653	6.826496909	2.381421798	1.644074294	1.448487946	0.147480635	0.397357635	2.417797395	1.641530732	3.870473589	0	13.736246	19.29293374	RN7SL856P	misc_RNA
ENSG00000276672	51.89057543	-0.694651659	0.641629573	-1.082636601	0.278969755	0.584000553	69.63256497	45.96286049	78.37709018	40.68257922	36.47210145	40.21625624		lncRNA
ENSG00000276744	16.16107872	-0.897314331	1.109512677	-0.808746353	0.41866106	0.728075964	25.62865239	29.54755317	15.96570356	0	14.68357331	11.14098991		lncRNA
ENSG00000276791	36.96489772	-0.675721094	0.869486992	-0.77714917	0.437070767	0.743081121	29.49712822	52.52898342	22.25522314	81.36515844	16.57822793	19.5646652		lncRNA
ENSG00000276809	8.024112792	0.183139008	1.470445579	0.124546607	0.9008825	0.971471302	7.253392185	7.386888293	11.12761157	0	10.42060041	11.95618429		lncRNA
ENSG00000276851	14.37402344	2.368657532	1.193097148	1.985301479	0.04711094	0.184099306	4.83559479	2.462296098	4.838091987	40.68257922	16.57822793	16.84735059		lncRNA
ENSG00000276853	10.44799836	0.375197865	1.33180065	0.281722242	0.778156499	0.932820749	14.50678437	7.386888293	12.57903917	0	11.36792773	16.84735059		lncRNA
ENSG00000276900	18.38978186	-0.637547219	1.032859575	-0.617264181	0.537060489	0.811624499	20.7930576	27.08525707	25.64188753	0	17.52555524	19.29293374		lncRNA
ENSG00000276903	489.3241847	-0.264320287	0.35861727	-0.737053983	0.461089522	0.760974175	479.6910031	639.37622	384.1445037	691.6038468	452.8224544	288.3070802	H2AC16	protein_coding
ENSG00000276916	20.02892847	-0.058434054	1.008789835	-0.057924903	0.953808447	0.989808458	27.5628903	17.23607268	27.57712432	0	24.15684642	23.64063712		lncRNA
ENSG00000276931	16.51642142	-0.547187574	1.158434811	-0.472350769	0.636676438	0.870797569	16.92458176	10.66994976	16.44951275	40.68257922	7.578618484	6.793286528		lncRNA
ENSG00000276957	18.88431267	0.622819179	1.25668112	0.495606378	0.620172152	0.860995692	4.352035311	9.84918439	5.805710384	81.36515844	5.683963863	6.249823606		lncRNA
ENSG00000276966	1231.178351	-0.68867026	0.691051544	-0.996554116	0.318980987	0.63005513	1395.552656	2143.839136	917.7860498	1545.93801	855.4365613	528.5176919	H4C5	protein_coding
ENSG00000277007	12.9607625	0.017306186	1.209756262	0.014305515	0.98858624	0.996707512	16.44102229	10.66994976	18.38474955	0	17.05189159	15.21696182		lncRNA
ENSG00000277075	1239.059449	0.175305733	0.750038561	0.23372896	0.815195404	0.945846169	1052.225426	1714.578849	627.9843399	2156.176699	1167.107246	716.2841315	H2AC8	protein_coding
ENSG00000277103	11.13529669	0.505509206	1.374708936	0.367720899	0.713081355	0.907726714	2.901356874	4.924592195	6.773328781	40.68257922	4.736636552	6.793286528		transcribed_processed_pseudogene
ENSG00000277118	8.511417535	0.064596081	1.436887937	0.044955545	0.964142743	0.992041098	11.12186802	7.386888293	11.61142077	0	10.89426407	10.05406406	Metazoa_SRP	misc_RNA
ENSG00000277130	9.913446807	0.321596303	1.374591785	0.233957679	0.815017834	0.945846169	7.736951664	5.745357561	15.96570356	0	15.63090062	14.40176744		lncRNA
ENSG00000277142	48.76997317	-0.755719638	0.701207225	-1.077740805	0.281149443	0.586220586	45.9381505	61.55740244	47.41330147	81.36515844	26.99882835	29.3469978	LINC00235	lncRNA
ENSG00000277149	58.55472837	0.248370749	0.596848352	0.41613711	0.677309676	0.890886738	54.15866165	43.50056439	57.08948544	81.36515844	51.62933842	63.5851619	TYW1B	protein_coding
ENSG00000277150	11.63291508	-1.309012072	1.266564569	-1.033513888	0.301363475	0.609460864	16.92458176	24.62296098	13.06284836	0	7.578618484	7.608480911	F8A3	protein_coding
ENSG00000277151	16.3164812	0.462382673	1.094357005	0.422515387	0.672648872	0.888541965	18.85881968	13.13224585	17.90094035	0	22.73585545	25.27102588		lncRNA
ENSG00000277152	58.54783159	-0.00313654	0.660594291	-0.004748058	0.996211612	0.999175632	76.40239768	54.99127951	74.02280739	0	81.4701487	64.40035628		lncRNA
ENSG00000277157	1208.336045	-0.219621833	0.929428269	-0.236297776	0.813201612	0.945296838	1080.271876	2062.583364	608.1481627	2034.128961	1005.114276	459.7696322	H4C4	protein_coding
ENSG00000277170	15.60509693	0.283658073	1.143245067	0.248116595	0.804044196	0.942659204	10.63830854	11.49071512	9.676183973	40.68257922	13.26258235	7.880212372		lncRNA
ENSG00000277173	11.9319709	0.993922539	1.320073839	0.752929502	0.451492279	0.753703722	6.286273227	4.103826829	5.805710384	40.68257922	7.104954828	7.608480911		lncRNA
ENSG00000277200	7.652109199	0.085886418	1.498894244	0.057299852	0.954306338	0.989816039	6.286273227	11.49071512	7.25713798	0	11.36792773	9.510601139	CCDC92B	protein_coding
ENSG00000277218	14.12480413	0.043845723	1.224651158	0.035802623	0.971439742	0.993876875	9.187630101	7.386888293	12.09522997	40.68257922	6.157627518	9.238869678		lncRNA
ENSG00000277224	594.0068056	-0.960567806	0.331915255	-2.894015237	0.003803497	0.02644233	752.4185493	953.7293551	585.8929396	528.8735299	463.2430548	279.8834049	H2BC7	protein_coding
ENSG00000277283	38.01733888	-0.176126984	0.783472377	-0.224803055	0.822132489	0.948246268	29.01356874	31.1890839	36.2856899	81.36515844	22.2621918	27.98834049	RAB35-AS1	lncRNA
ENSG00000277342	14.49778796	1.087642558	1.202207373	0.904704614	0.365621896	0.680211678	13.05610593	4.924592195	16.44951275	0	23.20951911	29.3469978		lncRNA
ENSG00000277369	42.35240103	-0.992170758	0.813114794	-1.220209945	0.222385298	0.511067905	34.33272301	62.37816781	36.2856899	81.36515844	14.20990966	25.54275734		lncRNA
ENSG00000277440	17.64547096	0.301634708	1.059907121	0.284585982	0.775961352	0.931865456	13.53966541	13.95301122	11.12761157	40.68257922	15.15723697	11.41272137		lncRNA
ENSG00000277443	378.2817036	-0.718328468	0.294945767	-2.435459497	0.01487289	0.077658941	407.1570813	531.8559571	429.6225684	325.4606338	276.145911	299.4480701	MARCKS	protein_coding
ENSG00000277450	25.88454174	1.240473388	1.227914804	1.010227569	0.312386274	0.622226266	5.319154269	9.84918439	6.289519583	122.0477377	4.736636552	7.065017989		lncRNA
ENSG00000277452	10.32838939	-0.937331469	1.31442371	-0.713112113	0.475776384	0.771798253	12.08898697	15.59454195	16.93332195	0	9.473273104	7.880212372	RN7SL473P	misc_RNA
ENSG00000277462	139.2751883	0.212514217	0.42852325	0.495922256	0.619949263	0.860995692	154.7390333	93.56725171	148.529424	162.7303169	136.4151327	139.669971	ZNF670	protein_coding
ENSG00000277476	20.38340582	0.741983947	0.981089822	0.756285439	0.449478076	0.751882208	13.05610593	9.028419025	17.90094035	40.68257922	19.89387352	21.73851689		lncRNA
ENSG00000277494	15.86012549	-4.267186723	1.170438415	-3.645802006	0.000266559	0.002954112	20.7930576	41.03826829	30.47997952	0	0.94732731	1.902120228	GPIHBP1	protein_coding
ENSG00000277566	13.90401696	1.963368031	1.227488161	1.599500584	0.109709419	0.329757995	9.187630101	2.462296098	5.321901185	40.68257922	11.36792773	14.40176744		lncRNA
ENSG00000277589	10.26061291	-0.662453384	1.346253607	-0.492071761	0.622668614	0.862088818	16.92458176	8.207653659	18.86855875	0	8.052282139	9.510601139		lncRNA
ENSG00000277610	20.34160485	1.011464482	1.177619663	0.858905904	0.390392432	0.702064741	7.736951664	7.386888293	7.740947178	81.36515844	11.84159138	5.978092144	RNVU1-4	snRNA
ENSG00000277640	9.246702293	0.708356689	1.387677875	0.510461903	0.609727898	0.855672086	11.12186802	8.207653659	7.740947178	0	13.736246	14.6734989		processed_pseudogene
ENSG00000277681	11.03307073	0.591606546	1.444321778	0.409608547	0.682093126	0.892534939	8.704070622	3.283061463	5.321901185	40.68257922	3.315645587	4.8911663	MIR6739	miRNA
ENSG00000277687	24.00178915	0.113211676	0.998901327	0.113336195	0.909764022	0.974181451	23.21085499	11.49071512	42.57520948	0	28.41981931	38.31413602		lncRNA
ENSG00000277701	13.91121229	-0.058423354	1.21866109	-0.047940609	0.961763575	0.991751288	5.802713748	10.66994976	10.64380237	40.68257922	6.157627518	9.510601139		lncRNA
ENSG00000277715	11.69811601	-0.657906838	1.248439104	-0.526983523	0.598205031	0.847837811	16.92458176	15.59454195	16.44951275	0	10.89426407	10.32579552		lncRNA
ENSG00000277767	7.651894347	-0.059079383	1.536234076	-0.038457279	0.969323093	0.992853145	12.08898697	4.924592195	12.09522997	0	11.36792773	5.434629222		lncRNA
ENSG00000277782	17.2812016	-1.02597105	1.059398023	-0.9684472	0.332821076	0.644907666	18.85881968	29.54755317	26.12569673	0	14.20990966	14.94523036		lncRNA
ENSG00000277840	9.651718841	0.391083691	1.397658968	0.279813388	0.77962068	0.933304456	13.05610593	4.924592195	13.54665756	0	10.89426407	15.48869328		lncRNA
ENSG00000277879	13.09257754	-0.163784298	1.194271154	-0.137141634	0.890918844	0.968105839	14.02322489	14.77377659	17.90094035	0	17.9992189	13.85830452		lncRNA
ENSG00000277883	13.52408946	1.948480424	1.212589446	1.606875625	0.108081654	0.326433546	3.384916353	3.283061463	5.321901185	40.68257922	15.15723697	13.31484159	NLRP3P1	transcribed_unprocessed_pseudogene
ENSG00000277895	9.511449994	1.609649178	1.557042003	1.033786613	0.301235931	0.609415942	2.901356874	3.283061463	1.451427596	40.68257922	3.315645587	5.434629222		lncRNA
ENSG00000277918	333.4575966	1.960252293	1.284562033	1.526008276	0.127007803	0.360064004	160.0581875	213.3989951	47.89711067	1220.477377	217.8852814	141.0286283	RNVU1-28	snRNA
ENSG00000277945	25.39681097	1.253648302	0.980011675	1.279217722	0.200820397	0.480859045	13.05610593	7.386888293	29.02855192	0	53.9976567	48.911663		lncRNA
ENSG00000277948	12.55657643	0.274542238	1.223488988	0.224392897	0.822451597	0.948248006	17.40814124	9.84918439	14.99808516	0	17.05189159	16.03215621		misc_RNA
ENSG00000277959	16.0860429	-0.128415793	1.1326915	-0.113372258	0.909735433	0.974181451	12.57254645	12.31148049	12.57903917	40.68257922	9.94693676	8.423675294		lncRNA
ENSG00000278002	21.43900838	0.627518116	1.123930773	0.558324526	0.5766228	0.837239404	7.736951664	10.66994976	9.676183973	81.36515844	9.94693676	9.238869678		lncRNA
ENSG00000278022	12.78531144	0.596619517	1.230291134	0.484941735	0.627717677	0.86589487	14.99034385	7.386888293	15.48189436	0	18.47288255	20.37985958		lncRNA
ENSG00000278053	434.118161	0.262887685	0.27165106	0.967740326	0.333174073	0.64513976	348.6463843	406.2788561	409.7863913	447.5083714	502.5571382	489.9318244	DDX52	protein_coding
ENSG00000278090	52.93618938	1.516221651	0.726574751	2.086807516	0.036905537	0.153462561	23.21085499	15.59454195	25.64188753	162.7303169	46.41903821	44.0204967	LUNAR1	lncRNA
ENSG00000278099	9.919945999	-0.04147116	1.554274817	-0.026681999	0.978713371	0.994707312	3.868475832	6.566122927	3.386664391	40.68257922	2.841981931	2.173851689	RNVU1-2A	snRNA
ENSG00000278104	6.996168041	3.873433022	4.412400753	0.877851591	0.380024263	0.693110553	0	0.820765366	0	40.68257922	0.473663655	0		misc_RNA
ENSG00000278112	23.02300656	-0.097856217	0.93431672	-0.104735594	0.916585617	0.977174003	26.11221186	16.41530732	22.25522314	40.68257922	17.9992189	14.6734989		lncRNA
ENSG00000278126	8.623646335	1.023161245	1.443947005	0.708586424	0.478581163	0.774156776	7.253392185	4.924592195	8.708565576	0	13.736246	17.11908205		lncRNA
ENSG00000278133	121.7036882	0.052861273	0.505475958	0.104577224	0.916711288	0.977174003	107.3502043	100.95414	102.0837409	244.0954753	87.15411256	88.58445632		lncRNA
ENSG00000278156	6.867899863	-0.67535747	1.562263825	-0.432294123	0.665527658	0.88528679	9.671189579	9.028419025	10.64380237	0	6.157627518	5.706360683	TSC22D1-AS1	lncRNA
ENSG00000278175	7.725199912	-0.313510068	1.501463172	-0.208803036	0.834602002	0.952108035	12.57254645	6.566122927	12.09522997	0	8.052282139	7.065017989	GLIDR	lncRNA
ENSG00000278236	12.26131527	0.286557119	1.322572716	0.216666438	0.828468305	0.949652278	7.736951664	5.745357561	7.740947178	40.68257922	5.683963863	5.978092144		misc_RNA
ENSG00000278291	36.69251604	1.353344535	0.724290297	1.868511204	0.06169085	0.223944353	21.76017655	20.51913415	22.73903234	40.68257922	54.94498401	59.50918998		lncRNA
ENSG00000278356	9.076788505	0.036207326	1.394562267	0.02596322	0.979286675	0.994829144	9.187630101	9.028419025	12.57903917	0	10.89426407	12.77137867		lncRNA
ENSG00000278376	15.40098123	-0.74583658	1.112470503	-0.67043268	0.502582008	0.789971848	22.72729551	21.33989951	21.28760474	0	13.736246	13.31484159		lncRNA
ENSG00000278389	11.2632276	-0.138234711	1.449761097	-0.095349993	0.924036835	0.978828945	8.704070622	6.566122927	5.321901185	40.68257922	3.315645587	2.989046072		lncRNA
ENSG00000278390	19.1180164	0.781031601	1.022561055	0.763799479	0.444986747	0.748450337	11.6054275	7.386888293	16.93332195	40.68257922	19.89387352	18.20600789	KBTBD6-DT	lncRNA
ENSG00000278434	16.64926807	-0.751172581	1.08283389	-0.693709893	0.487864161	0.779573391	23.21085499	19.69836878	27.09331512	0	16.57822793	13.31484159		lncRNA
ENSG00000278449	7.178043155	5.053029167	2.554239419	1.978291122	0.047895874	0.186322448	0.483559479	0	0	40.68257922	0	1.902120228	MIR6892	miRNA
ENSG00000278463	476.2156072	-0.179081548	0.853668681	-0.209778749	0.83384036	0.951922221	477.7567652	698.4713264	292.220756	854.3341637	341.0378318	193.4728003	H2AC4	protein_coding
ENSG00000278467	15.96179123	0.519569895	1.100205163	0.472248188	0.636749648	0.870816467	14.99034385	13.95301122	16.93332195	0	26.52516469	23.36890566		lncRNA
ENSG00000278540	2951.275996	-0.823847331	0.206872587	-3.982390046	6.82E-05	0.000912705	4353.00243	3168.154312	4062.062032	2034.128961	2050.963627	2039.344616	ACACA	protein_coding
ENSG00000278546	15.75715779	-2.181773229	1.106456526	-1.971856262	0.048626018	0.188645414	23.69441447	28.72678781	29.51236112	0	6.631291173	5.978092144		lncRNA
ENSG00000278570	7.372168306	4.245230154	1.747741236	2.428980943	0.015141328	0.078752094	2.901356874	0.820765366	0.967618397	0	15.63090062	23.91236858	NR2E3	protein_coding
